1|Halo Kamu|Aku Punya Sesuatu Nih|Scroll ke bawah ya|Kamu SYG Engga Sama Aku? 🤭❤️|SYG|GA|Wewww|Seberapa syg nih?|Uhuuuyy|Makasi udh sayang sama aku |Skrg kamu kngn g?|Y|G|Hemmm|I LV U|Mencintaimu ibarat<br>Goreng ndog<br>Diceplok dadar|Jgn lupa balas ke WA ya!|.
1698343333183|Hai bby cantikkkk🐣💕|Selamat paagiiiii miaaaw🥰|Pencet scroll bawah yaaa|bby semalem badmood sama aa ya?|Iyaaa|y|maafin yaa udah bikin bby yang cantik ini badmood|maafin yaaa bby cantikkk?🤗|yeaayy!!✨|makasiii udah dimaafin|sekarang udah ga badmood lagi yaaa|udah engga dong|masih|yeaayy seneng banget, mana coba munculin dulu senyum tercantikmuuu|naah gituu dong kan tambah cantiiik kalo senyum. I love u bby💕|semoga hari ini selalu dilancarkan kegiatannya,dipermudah urusannya,dan selalu ditemani oleh kebahagiaan. semangat selalu bby✨|I love u my pretty girl 🤍🤍🤍|.
1698348970043||||||||||||||||Terakhir deh 🤭❤️<br>Dalam senyumanmu, aku merasa bahagia,<br>Cinta kita seperti melodi yang indah bermain.<br>Kau adalah matahari dalam hari-hariku,<br>Takkan pernah berhenti mencintaimu.||.
1698353534488|Hay Kamu|Aku ada sesuatu nih!! |Scroll kebawah ya|Aku Sayang Banget sama kamu❤|Sayang||Yeeyyhh Ayangnya Aku Cantikk|Seberapa Ganteng aku|Yeaayy|Makasih cayang udh nemenin aku|Sekarang kamu kangen ga|Kangen|Engga|Hmm aku juga kangen lhoo|I Love you❤|Terimakasih udh mau sama aku cayang<br>Udh nemenin aku sampai sekarang<br>Jangan ninggalin aku ya cayang<br>Aku sayang banget sama kamu lhooo<br>Jangan ninggalin yaa cayang|Jangan lupa chat diwa aku ya|.
1698375566594||Cie yang nambah 1 tahun 😋|||||Yeyyyy udah open regist WKWKW aku juga sayang kamu hehe 😜||||Oke sebelum lanjut, make a wish dulu beb|Aminn|Gamau ah|Happy Birthday Timi! 🥳🥳|Semoga wish kamu bisa terkabulkan yaa!|Aduh aku ga pandai bikin kata kata wkwkkw tapi wish you all the best 🥳Semoga isengnya ga ikutan bertambah ya WKWK semoga panjang umur, sehat sehat terus, jangan nyari penyakit mulu oke bebb? Soalnya kamu harus nemenin hari hari aku hehe 😁 hmm apa lgi yaa, semoga apa yang jadi wish kamu bisa terkabulkan ya beb, sayang kamu 😚🥰||.
1698378113872|Hi kamu ^^|Gimana hari ini|||||||||||||Semangat ya ><|Terakhir deh, jadilah seperti bulan yang menerenangi gelap nya malam. Dan jadilah bintang yang bersinar saat sendirian||.
1698377148194|Alloo datull😉 |Lyly ada sesuatu nih buat datul❓🤭❤||Datul benci ga sama lyly?🤭|Engga|Benci |Yeayy!! Lyly juga ga benci sama datul|||Makasih udah sayang sama lyly💞|Sekarang datul kangen ga sama lyly?|||Hm.. lyly juga kangen sama datul🙃🥵😚😚||||.
1698384873305||Aku ada sesuatu nih buat kamu😆||Kamu sayang gk sama aku 😙|Sayang|Engga|Yeayy! Aku juga sayang kamu|||Makasih yaa udah sayang sama aku bocillll ku💞|Sekarang kamu kangen gk sama aku ?😆|Kangen |Engga||||Jangan lupa balas ke WhatsApp aku yaa😗|.
1698389896836||||Kamu tau gak aku punya........|Mau||Yee.tapi aku gak ada pantun|Hihihihi🤣🤣🤣🤣||Makasih udah mau buka😚😚😚|Kamu mau gak|Mau||Aku mau tahu aja sih...|Kamu kangen gak 🤭♥️|Kalau kamu kangen bales yah ......☝️😍||.
1688653884040||||Kamu kangen ga sama akuu🥳😜|kangen|tidak|Eemm. Aku juga kangen banget sama kamu🤗|Seberapa kangen ni?🥴😁||Makasih udah kangen sama aku|Hm.. gimana kalo kita jalan. mau ngga?|Mau|Engga|Gass🥳 sharelook sikii😅|Hahah😜|Terakhir deh😁 Kemaren adalah sejarah, besok adalah misteri, dan hari ini adalah anugrah, tetaplah menjalani hidupmu seperti biasanya ya cantik. Semangat🥳||.
1698391323536|Hay Nabil |||||||||||||||||.
1698390905313||||Kamu kangen ngga sama aku?🥳😁|Kangen||yeayy! Aku juga kangen kanmu|Seberapa kangen nii😁😅||Makasih udah kangen sama aku☺️|Yaudah jalan ayoo🥳|Mau||Haha😅😜||Terakhir deh😁 Kemaren adalah sejarah, besok adalah misteri, dan hari ini adalah anugrah, tetaplah semangat menjalani hidup ini ya cantikk🤗||.
1698392606982|Halllo abg😊🤍|Ami ado sesuatu untuak abng loo😆|Abang takan yang di bawah👇|Syang ingek kini hari apo kan? |Ingat |Indak |Benarr hari kni abg ulah tahun loo,cieee abg ulah tahun, ami syang abg, syang bana🥰|Kalau abg seberapa syang smo ami?? |Pasti sayang abg cuman seketek😤|Huuu tapi syng ami ka abg lebih banyak, sebanyak air yang ada di bumi di tambah sebanyak oksigen di bumi di ndk bsa di bagi bagi bnyak kannn uuuu|Nio selama nya smo ami atau ndk? |Mau selama nya🥰|Tidak mau😤|Umm abg pilih apa yaa🤔|Tapi apapun ke inginan abg I love you more syang🥰 ami ad pantun untuak abg , ikan hiu melayang (I LOVE YOU ABG🤍🤣) |Inti nya, selamat ulang tahun syang🥰selamat bertambah umur,🥰cieee ad yang lah tambah gaekk uuu, selamat ulang tahun abg☺semoga yang abg inginkan cepat tercapai, semoga rezki abg di mudahkan allah di limpah kan allah😚semoga ke inginan abg yang belum tercapai cepat allah kabulkan, doa ami sllu yang terbaik untuk abg, <br>Happy birthday syanggg🥰happy birthday semesta ami❤️‍🔥happy birthday semangat ami❤️‍🩹happy birthday tukang naik darah🥰 happy birthday yang slalu syang Amii😘<br>Inti e siapapun yang kni ad dalam hati abg smoga itu yang terbaik untuk abgg, ami syang abg😢||.
1698396305411|Kon tol|||||||||||||||||.
1698397742035|Hey Intan Nurshamiemi !|Aku nak cakap sesuatu ni|Scroll ke bawah|Ko Tahu Tak Harini Hari Apa|Tak Tahu|Entah|Happy Birthday Intan Nurshamiemi🕊|Berapa banyak tahu tentang aku🗿|Fuyoo semart woo 💥|Terima Kasih tahu tentang diri aku🗿|Sekarang ko suka tak aku🗿|Suka|Tak|Hmm...Aq sebenarnya suka ko jugak🗿tapi tidak🗿|HAHAHAH rindu wei nk makan roti ko|Terima Kasih jadi kawan yang terbaik aku and leader dalam kelas yang paling tegas...Kadang-kadang aku takut jugak kau marah HAHAHA tacod baby 🤦‍♂️....Kalau lah kau jadi isteri aku tak boleh bayangkan HAHAHA mesti hari-hari aku kene marah....Happy Birthday Intan Semoga Dipermudahkan Segala Urusan dan Sihat Selalu and Hormat IbuBapa,Solat Jangan Tinggal dan Semoga Menjadi Anak yang Solehah....<br><br>Sekian Daripada Wan Yang Tersakiti Di Sini HAHAHA 🗿|Gerak lu pape roro kalau rindu chat aku HAHAHA🗿 GURAU YE|.
1697773396157||||||||||||||||||.
1698404046676||||Ciee yang hari ini ulang tahun!!! 😁🌷|Makasih|Hehe|Tambah tua deh sekarang |Ayo kamu risih gk sama aku |Maaf ya kalo aku risih|Hbd semoga bisa pacaran sama crush sendiri |Hbd ya yang tambah tuaaaa|Yaaa |Y|Makasih udah mau kenalan sama akh |Cie pacar ilham wkwkwk|Selamat ulang tahun azel aku gk bisa kado banyak maaf ya 🌷🙏🏻|Jangan lupa baca lagi ya |.
1698406165700||||||||||||||||||.
1698409766776|Hai Najwa imut dan manis🤭||Scroll terus kebawah yaaa😉😙|Btw kamu lucu banget sih, boleh gigit ngak?🤭😆|Boleh (⁠◔⁠‿⁠◔⁠)|Engga ಠ⁠︵⁠ಠ|Maaf bercanda kok hehe😆|Oh yaa aku punya pantun nih buat kamu!!😉|Jalan-jalan lewat lorong, pulang nya ketemu angga,|Wallpaper-ku kosong,|Boleh minta PAP-nya ngaak? 😆🤭|Boleh (⁠✿⁠ ⁠♡⁠‿⁠♡⁠)|Engga ಠ⁠︵⁠ಠ|Yeayy!!!🤣|Tumben boleh nihh, wkwkwk🤭😆|Jangan lupa kirim PAP-NYA ke WhatsApp aku yaa😋😍 hehe|Kirim pap-nya hehe😋🤣 |.
1698411833261||||||||||||||||||.
1698419574720|Heyy rena|Aku ada sesuatu nih mau liat nggak|Kalau mau scrool ke bawah||||Yeyyy aku juga sayanggg sama kamu❤||Yeyyyyyy|Makasihhhhh udah mau sayang sama akuuu❤|Kamu kangen sama aku rena|||Aku juga kangennn sama kamu Rena❤||Terakhirrrr. “Kamu nggak dicariin orang tua kamu apa? Kok setiap malam selalu hadir dalam mimpiku sih.”||.
1698424734039| alooo bubieeeeeee✨|akuu cumaa mauu bilangg |kaloo akuu ituu akuu sayangg bangett sama kamuu🤍🤍|kamuu sayangg nggaa samaa akuu ??| sayang| engga|yeyyy aku juga sayanggg sama kamu❤| seberapa sayang sama akuu??|yeyyyyyy✨|makasihhhhh udah mau sayang sama akuuu❤|kamu kangen sama aku gaa??|kangen|engga|akuu juga kangennn sama kamu nabilaa❤| I lovee youu moreee sayanggkuu🤍🤍|“Kamu nggak dicariin orang tua kamu apa? Kok setiap malam selalu hadir dalam mimpiku sih.”|jangannn sukaa makann pedess okee ??|.
1698434175770|Hay surilma |Aku ada sesuatu nih buat kmu|Scroll ke bawah yah cil|Ay sayang gak sama ku?😆|Sayang|Enggak|Huaaa ku juga sayang bnget sma kmu|Seberapa sayang nih? 🤭💝|Yeayyy💖|Makasii udh sayang sama ku ay💫💝|Sekarang ay kangen dak sama ku?|Kangen |Enggak| ku juga kngen bngt sama ay |I love you💝surilma ayoni |Terakhir deh Mencintaimu serupa air laut, pasang surut akan selalu ada, namun air laut, tidak pernah berubah rasa <3💝😽<br>Ku sayang kek ka sur  lop you💌<br>Ayng bocil ku yang cantik lucu kiyowo dan gemoyyy 🥰😘|Jangan lupa di bales wa nya yah cntik|.
1698450087704||||||||||||||||||.
1698459379499||||||||||||||||||.
1698466291735|Ayang☺️|||||||||||||||||.
1698481138214||||||||||||||||||.
1698485944169|Yuyun|||Mau gak jadi pacar aku?|Mau|Engga|Aku sayang sama kamu||||Jangan ngambek lagi dong|Udah ga ngambek|Masih ngambek|||||.
1698491372858||||Mau main GK tar|Iya||Kalo nanti main ya |Main bola ya pip|Mau|Makasih ya kalo mau main tar malem|Tar malem abis magrib maen di mana|Di depan rumah ||Dah ya bye|Makasih ya |Makasih udah mau sccroll sampe bawah| Oke dah|.
1698492465067||||||||||||||||||.
1698492693848||||||||||||||||||.
1698493995780|Hai budak comel🥺✨|Saya ada sesuatu nak cakap ni👉👈|Scroll bawah okayy😉|Awak merajuk lagi ke dengan saya👉👈🥺|Yaa|Takk|Alololo jangan lah merajuk lagi saya mintak maaf okayy takmau lah merajuk dah okayy🥺👉👈|Cuba awakk senyumm🥺|Haaa kan comell bila awak senyum✨|Takmau merajuk dah okayy pretty girl♥️✨|Awak sayang saya tak ? 👉👈|Sayangg|Sayangg|Takde pilihan awak kena sayang saya jugakk😆|Jangan merajuk lagi okayy saya sayang awak sangat ii♥️|Mungkin ni tak cukup untuk sembuh kan hati awak yang terluka tapi saya cuba untuk pujuk awak walau apa cara sekali pun♥️ maafkan saya yaa saya hanya manusia biasa yang selalu buat kesilapan🥺 , insyaAllah saya cuba untuk jadi yang terbaik untuk awak and saya akan bahagiakan awak😊 maafkan saya yaa sofea ezzora🥺👉👈|Nahh love untuk awak 💖💓🩶💙🤍💚🩵💟💝💘💞💖💓💙🤍💚🩵💟💝💘💞💖💙🤍💚🩶💟💝💞💘💌♥️💖💙❤️💚🩵💟🤍💙💖🩵💟💝💘💞💌|.
1698497002838|Hay Amell✨|Gua ada sesuatu buat lo😏|Scroll kebawah yah bjirr|Ciee yang ulang tahun hari ini☺️😌selamat yakk|Mksh syng|Iyain aja|Cieee dibilng syng gak tuh guaa, tpi gk ngaruh sih wir|Jan lupain gua yak, kalo ada apa cerita, gua selalu ada kok buat lo tpi kejamny gua gak boleh memiliki lo😌😄 Berapa persen nih kesenangan lo saat ini|Yaudh gua pen ngomong bntr nih!|Makasii yak udah hadirr dikehidupan gua, maaf yak klo kehadiran gua bikin lo risih (tapi gak mungkin sih)gua akan ttp berusaha buat ningkatin kebahagiaan lo bersama gua hehe|Yaudh balik ke topik utama, gua ada kata buat hbd lo|Gak butuh|Apa itu sayang|Wah parah kejam bet sih lo tpi bomat tetep ngucapin juga|I Love you Amell I Need You I Miss You(mampus paket lengkap gak tuh)|Yaudh Ini kata buat lo:<br>Hai Amel✨ Untuk yang gua sayangi, selamat ulang tahun yak, semoga kamu selalu diberi kebahagiaan, tapi jangan khawatir gua akan selalu mencari cara utk membuatmu bahagia dn gk mau buatmu sedihh. gua akan menjaga hatimu menjaga lo agar tidk merasakan kesepian kesedihan namun sebuah kebahagiaan. Gua gk akan pernah mau cape dgn lo gua ttp mau bersama lo. Tetaplah tersenyum amel yg gua sayang😉👌🏻. <br>Selamat ulang tahun yakk Amell😉👌🏻|Balesnya chat ke wa bkn disini haha😌😆|.
1698498746486|Sayang||||||||||Kamu masih mau gak jadi pacar kuu 😁|Mauuuu❤|Enggak 😒|Yeyyy makasi ayang kuu cinta ku manis ku comel ku pintar kuu aku sayang banget sama kamu muaachhhh|||Jangan pernah telat makan rajin solat dan Jagan pernah lupain aku ya sayang ku ❤|.
1698499678754|Hay ayanggg cantikkkk💕|Ayangg iseh ngambek yh ayanggg ❤️🥺||Ayanggggg maaff yh ayangg ayanggg Ojo ngambek maning yh Ayangg maaff🥺❤️|Maafin yh Ayang |Ojo oraa rah ayang|Ayanggggg maaff yh ngambek e ayang 🥺🫶🏻|Ayanggggg maaff Ojo ngambek yh ayangg 🥺❤️|Ayangg iseh ttp cantik ttp sayangg teoo kro ayang walapun iseh ngambek Ayanggg 🥺🩷|Ayanggggg maaff yhh eyngg sayangggg teooo kro ayanggg 🥺💖|Ayanggggg Ojo ngambek rah Ayangg ❤️🥺nkooiseh ttp ayuu ayangg ttp cantik Ayangggg |Maafin yh Ayang |Ojo pencet kie ayang |Ayangggggmaaff❤️🥺|Utututu sayangkuu cintaku maniskuu Ayangg cantikkkk Ojo ngambekyh Ayangg ngambek e nko maning Ayangg ❤️🥺|Eyng mintaa maaff yh ayangg mintaa maaff setulus hatii Ayangg hatii seng tuluss mencintaimu Ayanggg cantikk ❤️🥺|Ayangggggg maaff yh bales yh ayang❤️🫶🏻|.
1698506864634|hey bocil🗿|Aku ada sesuatu nih|Scroll sampek bawah cil🗿||sayang|enggak|masa coba isi yg bawah||||sekarang kirim pap imutnya yg tdi tapi jgn sekali lihat|mau|enggak|wkwk mau dia makasih🗿😚|||kirim ke nomor aku jgn ke yg lain yah|.
1698506772499|Na... Ratna|Aku enek hadiah kieh|Scroll ngisor yo|Awak mu sayang masalalu mu ra|Iyo|Ora|Yahhhhhh|Sepiro sayang e?|Hmmm|Suwon wes ngancani ya|Saiki we pengen balen ora|Iyo |Ora|Hmm....|😂😭🗿😘😊😒🥺☹️|Terakhir....., ADKSBFSSS..... KMMSMMSAMM|sepurane aku ra kyok masalalu mu by.agus Prasetyo|.
1698519443471|Hay Cici!!!|||Cici Sayang Gak Sama Abg? 🤭|||Yeay !! Abg Juga Sayang Sama Cici|||Makasi udah sayang sama Abg🤗|Sekarang cici kangen gak sama abg🤭|||Hm... Abg juga kangen sama cici 😢||Terakhir deh, I Love you cici 🤗😘, Jangan pernah takut abg ninggalin cici, abg ngak bakalan ninggalin cici, biarpun cici bentar lagi udah gak di Sintang, tapi cici bakalan jadi org terakhir yang abg tulusin, sekali lagi I love youuuuuu bocil abg 😘❤️❤️|Jangan suka ninggalin abg tanpa kabar 😑|.
1698525916379|Haiiiii Sayanggggg|||||||||||||||||.
1698527371952|Jang lupa follow tiktok@contentrandom___|Lia Rabu Rabu sa tra lama |Scrol kabawa|Ngana sayang kita tra?||Trada|kalo sayang Jang Talu mara mara lagi|kalo marah marah nanti dia p ganteng ilang|ngana to kyowo cuman Talu mara mara jadi mirip babi|Kalo kalem kan ngana kaya babi ana kalo mara mara ngana kaya babi mama|Dua pilihan |Stop marah-marah|Jadi babi mama|Yakin bisa tra mara mara|Hmmmm Iyo da di bawa yg terakhir 🌷||Jang lupa wa kita|.
1698531213973|hallooooo sayangkuuuuuu cintaku maniskuu semestaku periiiiikuuuu selamat pagiiiiiiii, morning morning nifaaaa|how did you sleep last night?|coba pencet |bobo nya nyenyak ngga cantik?|nyenyak |ngga nyenyak |kalau ada mimpi ceritainnn oke?|semangattttttttt buat hariiiiiii iniiiii|i hope you fill 100 love |I hope your day is always beautiful and I hope you have a nice day beautiful girl |kalau ada apa apa cerita sama aku yaaaa|iyaaa sayangg|gamauuuuu |kalau sudaaa bangun jangan lupa duduk duluuuu yaaaaa jangan bandel,habis duduk cuci muka sarapan jangan sampe ngga ya sayangkuuu |I always love you more every moment, minute, hour, every day, I love you💗💐|pokonya makasih banyak udaaa lahir di dunia ini buat ziii, kita bahagia sama sama yaaa? jangan cari kenyamanan di orang lain☹️, kita buktiin kalo kita bisaaa kita 2 orang yang saling takut kehilang, mau gimana pun juga kita tetap bersama oke? selalu selesain masalah baik baik, jangan sampe kita berantem apalagi diem dieman ya sayang, we stay together,makasih banyakkkk uda hadir di hidup aku, jangan pernah suka sama cowo lain zii gasuka kecuali jenooo jaehyun banyakkk,you are mine, not anyone else's, what's wrong with me not wanting to share you? I love you, I love you |I love you my lover💗|.
1698534387024||||||||||||||||||.
1698535990179||||||||||||||||||.
1698541388133|Hay kamu semua|||Kamu rindu sama aku|Rindu||Yeay aku pun rindu sama kamu|Seberapa rindu nih||Makasaih kawan bersama ku|Sekarang kamu pilih azmirul |Baik|Bodoh |Hmm terima kasih jadi kawan ku||Terima kasih selama ini berkawan dengan ku💕💕💕<br>||.
1698540303434|Hay kamu semua|||Kamu rindu sama aku|Rindu||Yeay aku pun rindu sama kamu|Seberapa rindu nih||Makasaih kawan bersama ku|Sekarang kamu pilih azmirul |Baik|Bodoh |Hmm terima kasih jadi kawan ku||Terima kasih selama ini berkawan dengan ku💕💕💕<br>||.
1698541339341|haii Liana |aku mau ngomong |scroll ke bawah yaa:)|kamu suka sama aku ga😀|suka ||Yeay aku juga sama kamu🥰❤️|seberapa rindu nih?🤭||makasi udah rindu ama aku🥰🥰|kamu kangen sama aku ga||ga |Hm....aku juga kangen🥰🤣||knp donat itu tengah nya bolong?<br>soalnya yang utuh itu cinta ku padamu🤭😆<br>|jangan lupaa balas ke wa aku yaa🤣|.
1698543488468||||||||||||||||Bye bye ✨✨✨||.
1698549198195||||||||||||||||||.
1698549944207|Hai Kumu yang  manis|Aku ada sesuatu nih 🤭|Lihat kebawah ya|Kamu sayang gak sama aku ?  🥰❤️|Sayang |Engga|Yeayy! Aku juga sayang |Seberapa sayang nih ?😘|Yeayy !✨|Makasi udah sayang sama ku|Sekarang kamu kangen ga sama aku !|Kangen |Engga |HM..aku juga kangen sama kamu 😃|I LOVE YOU AYANG ✨❤️|Terakhir deh ✨🤭 <br><br>Di jalan ada lampu<br>Di kuburan ada hantu<br>Di kerajaan ada ratu<br>Tapi di hatiku.....<br>Cuma da kamu.!❤️❤️<br><br>I LOVE YOU AYANG ❤️❤️❤️❤️❤️❤️❤️|Jangan lupa balas pesan di WhatsApp |.
1698551017002||Aku mau ngomong nih||Kamu mau lihat kan|Iya|Engga|Yakinnn.....|Yakin nih |Kalo mau tau tunggu dulu😁|Pinjam dulu seratus hehe😁|Bolah kann|Boleh|Boleh bgt|Oke makasih|Ku tunggu besok|Sekali lagi makasih||.
1698552928042||||||||||||||||||.
1698554271194|Hay sayangku!!|||||||||||||||||.
1698610687125|Kamu lagi apa,apa kamu sdg bljr|Kamu lagi sendiri||Aku mau ksna tapi sekolah|Ya||Bagus|Seberapa aku ganteng|Terimakasih karna udah bilang a g|Kalau sudah ramadhan ap k mu ksni|Sekarang aku ingin bertemu dengan mu|Ya||Aku ingin puasa|Terimakasih|Kamu aku nggak kesini kalau mau masuk hari lebaran<br><br><br><br>||.
1698557290587||||Agar tali silaturahmi tidak terputus adalah seratus?|Adaa kok🌹😍|Engga😢|Yeayyyy besok di bawa ya pas sekolah|Nanti aku beliin bakso yg banyak||Makasih udah ngertiin aku|Kamu mau nggak jadi babu ku🥺|Mau |Engga|Yeaayyyy besok bawain aku makanan yg banyak ya||Seorang sahabat harus saling menghargai menyayangi mengerti karena kita selamanya adalah sahabat hehe😍🌹🌹♥️||.
1698558663446||||||||||||||||||.
1698558962157|Hay kamuu!!|Maaf yaaa|Yaa|Kmu mau gak maafin aku|Mau||Yeeaayyy!! Makasii ayg|||||||||||.
1698559772447||||Kamu nganggep aku itu siapa?🤭|Temen|Apa musuh|Kalo temen kita jangan musuhan ya|Semoga kalo tidak aku iklas||Makasi ya 😘|Sekarang kamu lagi apa|Apapun|Atau apapun|Aku akan selalu siap|Makasi ya|Terakhir makasi udah mau temenan dengan aku walaupun aku ngeselin, bawel dan suka buat kamu marah tapi itu cuma sekedar candaanku ke kamu 👋by|Jangan lupa dibalas ya 🖐️👊|.
1698563741906|Winnie!!|||||Gakkk🥺|||||||Gakk >:(|||🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰||.
1698563806074|Hay dika|Terima kasih dah temenin aku sampai sekarang ||Kamu benci sama aku gak|Gak|Iya|Aku juga gak benci kamu . kamu udah aku anggap bestie ku|Kamu anggap aku temen seberapa sih?|Yeeayy|Makasih dah anggap aku temen / bestie |Kamu anggap aku temen /bestie |Iya|Engga|Aku anggap kamu bestie karena aku gak merasa kesepian banget|Thank you dika |Aku berharap kamu bisa nyaman sama aku ||.
1698569930601|Hey lintod|Kamu ultramen ya??|Scroll ngisor su Nek ORA tak dongake ngimpi pangan kadal|Sebenarnya kamu Udin kah?|Gwehj yantolol|Aku udinmen|Kontolllllll|Titid lu semua|Hahahahahhahahah agus|Agus kayang|Kamu berarti udah evolusi jadi asep?|Telolet|Gwehj Yanto kontol|Kokean teks website su|Anjeng|Ra rampung kontol||.
1698570160643|Hay reva sayangku|Aku Ingin bertanya||||||||||||||||.
1698571459209|Hai kamu|Aku mau ngomong😀😀😀😀||Mau ga???|Mau|Engga|❤️❤️❤️❤️❤️❤️❤️❤️|🖕🖕🖕🖕🖕🖕🖕||Maksih udah buka ya😁😁😁|Sekarang kamu ngantuk ga|Iya |Engga|Tidur lah|Yaudah|Wkwkkwkkwkwkwkwkwkwkkwwk|I love you❤️❤️❤️❤️❤️|.
1698577200725|Helo ayangg abngg|Abang ada sesuatu nih buat Ama🥰|Scroll kebawah yah cantik🤍|Ama sayang gak sama Abang??❤️‍🩹|||Yeayy! Abang juga sayangg baget sama ama 😘|||Makasih udah sayang sama Abang🥰🫶|Sekarang Ama kagen gak sama Abang😚😘|||HM..Abang juga kagen sama Ama❤️‍🩹🫶|||Jagan lupa bales Chet abng yah😘|.
1698577793722|aloo ayangg:v|akuu mauu mintaa maap nih klau akuu ada adaa salahh samaa kamuu aku kann sedihh bangett dicuekin kamuu muluu||kamuu mauu enggaa maapinn akuu yang jahatt inii?|mauu|gamauu|yang benerr kamuu maapinn akuu?|seberapa sayangg nyaa kamu ke akuu?🥺||||||||||.
1698577975481||||||||||||||||||.
1698578999553|halooo princess kuu|Brian ada sesuatu nihh||kamu sayang ga sama aku?||<<<<<<|Yeayyy aku jugaa sayang banget sama kamu sayanggkuu❤❤||Yeayyy,, kamuu yang terbaikk sayangg||Sekarangg kamu cinta sama aku?|CINTA||HAHA IYAA AKU JUGAA CINTAA BANGET SAMA KAMU,|I LOVE YOU, I LOVE YOU MORE THAN YOU KNOW|Terakhir dehh, Brian akan selaluu mencintaimu sayangg.. kamuu adalah seseorangg yang berhasil aku cintaii.. hehee, makasii tipaaaa:3❤|jangan lupa buat cinta balikk sama akuu yaa|.
1698579258286|Hay cantik ✨❤|Aku ada pertanyaan nih 😙|Secrol ke bawah ya|Kamu sayang ngga sama aku|Sayang|Ngga |Yeyyy aku juga sayang banget sama kamu 😌|Seberapa sayang nieee😀|Yeyyyy🤩|Makasih udah sayang sama aku|Kamu  kangen ngga sama aku 😁|Kangen |Engga|Emmm aku juga kangen sama kamu❣️|Iloveyou 😁|Terakhir deh ✌mencintai kamu bagaikan air laut pasang surut tapi tetap ada  wkwkwk😚|Iloveyou ❣️|.
1698580116769|Hay cantik ✨❤|Aku ada pertanyaan nih 😙|Secrol ke bawah ya|Kamu sayang ngga sama aku|Sayang|Ngga |Yeyyy aku juga sayang banget sama kamu 😌|Mesti 1% buat aku|Yeyyyy🤩|Makasih udah sayang sama aku|Kamu  kangen ngga sama aku 😁|Kangen |Engga|Emmm aku juga kangen sama kamu❣️|Iloveyou 😁|Terakhir deh ✌mencintai kamu bagaikan air laut pasang surut tapi tetap ada  wkwkwk😚|Iloveyou ❣️|.
1698580088827|Hayy sayang🫶|||Kamu mau gak maafin aku?🥺🫶|Mau||Yeayyy!!!makasih sayang udh dimaafin 🥰🫶|Ikhlaskan maafin nyaa?||Makasih ya sayangkuhhh my love🫶🥰|Sekarang kamu kangen gak sama aku???|||Hm....aku juga kangen sama kamu...||Trakhir deh🤭❤️'<br>Jalan-jalan ke balik papan<br>Jangan lupa membeli bakwan<br>Kalau memang ayang sudah memaafkan <br>Mari kita telponan🤭🫶🥰<br>I LOVE YOU SAYANG❤️❤️❤️<br>SAYANG AYANG BANYAK-BANYAK🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶🩶||.
1698581882899|hai ayang!|Kamu masih marah ya sama aku🥹♥️|Maafin aku dong:(||Iyaa|Engga|Yeyyy!!!|Makasih udah ga marah sayang♥️🥰||Nanti aku beliin Boba  deh, hehe|||||||Aku  marah ko sayang :)|.
1698582523313|Hay sayang |Aku ada sesuatu ini ||Sayang Masi marah ga sama aku 🥺|Enga|Marah |Yayyyyyyyy ayang aku ga marah lagi |Nanti deh aku belikan ayang aku Boba hehe|Yeyy |Makasih sayang udah maafin amu|Sayang kangen sama aku ga♥️🥰|Iyah sayang ||HM aku juga kangen sama ayang |I love you ✨|Terakhir deh🤭♥️`mecintaimu serupa air laut,pasang surut akan selalu ada, namun air laut, tidak pernah berubah rasa <3`|Jangan lupa balas pesan ke WhatsApp oke sayang |.
1698582849912|Haii kamuu|Yaa kamuu|Scroll ke bawah yaa|Kamuu nganggap akuu apaa?|Orang tersayang|Temen|Massaa sihh akuu kamuu sayangg|Seberapaa sayangg nih? Hehe😆|Yeayyy💟|Maacii yaa dahh sayangg samakuu|Sekarangg rahmaa kangenn ndk samaku|||Hmm, akuu jgaa kangenn masa kita dluu||Terakhirr yah, maapp dulunyaa aku selalu nyakitii kamuu. Makasii yaa udah buatt akuu merasaa dicintaii sebelumnyaa, akuu masih berharapp kita bisa kembalii sepertii dluu lagii🙂<br>Tapii mungkinn ndk bisaa😁<br>Sehatt selaluu orangg baikk<br>I love you🤍|Jangan lupa balas ke wa yaaaaaaaaa!!|.
1698583860686||||||||||||||||||.
1698585492698|||||||||||||||I LOVE YOU GEISYA SAYANGG|||.
1698586653159|Hai Alvian |Ak as sesuatu ni|Tau ga|Kmu syg Sumadi kan|||Yey Alvian resmi jadi istri sumadi|Sebrpa syg km|Mksh|Udh ngisi |Kangen Sumadi ga|||Ak ga kangen sih|Jijik|Ak ga di kasih pap anying cokkk|Ga ush di blm|.
1698592308562||||||||||||||||||.
1698593190851|||||||Yeey!aku juga sayang banget sama kamu||||||||||Jangan lupa makan ibadah sama mikirin aku ya|.
